"Year","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Arab World","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Caribbean small states","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","East Asia & Pacific (all income levels)","East Asia & Pacific (developing only)","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Euro area","Europe & Central Asia (all income levels)","Europe & Central Asia (developing only)","European Union","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Heavily indebted poor countries (HIPC)","High income","High income: nonOECD","High income: OECD","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latin America & Caribbean (all income levels)","Latin America & Caribbean (developing only)","Latvia","Least developed countries: UN classification","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Low & middle income","Low income","Lower middle income","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Middle East & North Africa (all income levels)","Middle East & North Africa (developing only)","Middle income","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","North America","Northern Mariana Islands","Norway","OECD members","Oman","Other small states","Pacific island small states","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Small states","Solomon Islands","Somalia","South Africa","South Asia","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sub-Saharan Africa (all income levels)","Sub-Saharan Africa (developing only)","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Upper middle income","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","World","Yemen, Rep.","Zambia","Zimbabwe"
"1960",1.9589936626479,3.04573797683884,2.54327742587952,1.42424591131262,7.10504086061674,1.78296165052712,0.98876053648464,2.75325615164085,1.63510990710856,3.55528978042172,3.13488848888506,2.26691139948571,0.510799364664575,3.27801851740892,4.78748189323243,3.52985927626832,2.84306874836645,0.252421339144435,0.977389037200403,0.657711496610821,2.84787713563879,1.30497986420448,1.36008700903378,2.2636108493996,2.20795078232168,1.65072984687905,2.27298737773189,2.95102172713711,4.80198387039722,0.952936538159994,1.35952220360646,1.9454252179125,2.53840687006518,2.0208352406085,2.29862653524038,2.00203219110768,1.8691045338978,2.57513907703481,1.61111211945221,1.90153521356212,0.819477388694381,2.5150929535974,1.83286766423115,2.96319263143349,1.73861242714847,2.4999627807969,2.51280697320781,3.43652741405165,3.41429892265546,0.623133891725155,1.91774707371524,,1.04430612566928,1.30650778470364,0.665278655311212,4.92464115220077,1.84306017451019,3.37566461856554,3.00595591972836,2.01460154188158,2.81557578569859,2.7860854138592,2.90221679996538,1.28140350614529,2.30802074464562,1.00723553257787,2.23354492907188,1.1539948938625,1.40081655432056,1.797184019421,1.15280134781005,1.48176992315839,3.34236724652123,0.780665602982706,1.25215376649027,2.96344937963177,0.882955937715292,3.02494456230472,1.8437529183647,0.782668663977047,3.16119851950756,0.722756593436363,4.00657747096077,1.80223498312467,1.6893212472203,2.68220151501633,1.56376815185983,1.13145471124522,2.84283250618294,1.96354063762453,2.34135681029353,2.72287829638746,8.96148311039376,1.43414640354449,3.18745433147418,4.45099050762392,0.26750579682728,1.79532670743216,1.96157378146272,2.38773324914443,2.58538118952224,2.44887610991709,-0.280698792339815,-0.818261144481917,3.74672230779307,1.99392840634543,1.22546238690623,0.889609025572938,4.76730877795444,4.24226776711791,3.06877679122059,2.7115928615888,2.47274690942805,3.15393695632809,2.02673603998777,9.79771527902746,3.06201026888836,2.29360793482369,2.80077018559,2.8551776584988,0.690124329978826,2.33578561341639,3.25268181494073,1.66241488989939,2.15148984737188,3.33096875634318,2.30458838799926,1.55001939038899,2.16454724764318,2.39984077213924,2.16689154322196,0.787241986189745,0.801072374607898,1.35034999170208,2.37316862489553,2.24527923016645,3.15188383820704,2.51333571860171,1.03553733518437,4.00662703522943,1.89996766481339,2.85363103309134,2.86041673627912,3.23040298510546,3.23087123839025,2.75682922620561,2.69738642493344,2.1353840789176,2.50759407682118,2.1654345121458,2.54694907209759,1.40621208471068,3.01428329277496,1.94049991486015,2.19750924312394,2.37043782208695,1.68387302118902,1.95217906447061,3.90121165142772,1.73089013722183,3.16885312088786,2.66770181825244,1.98940190524702,1.77106441479744,3.5272212891539,0.83936883522366,1.54545330423016,2.2749417474793,2.61775166477614,3.16790782157361,2.38584496370487,2.88410685894767,2.96195475135183,1.65509091643602,2.62744924653192,2.79711691338791,3.34534963069717,3.33606072059916,0.0488168198372178,0.937671658803937,7.11826881318667,0.830832464908794,1.46984496952355,2.51060886913966,3.04084428482922,2.45302142919489,1.21976600585085,2.96561520908984,2.71849558835146,,2.81133213535691,1.27998981962542,6.3323365465454,,0.871415509307323,0.901878950783257,2.38761599298986,2.93222116123393,2.06990447470995,2.4569457192277,2.10247221975001,1.81657653444607,1.11957174190474,2.77667549163387,0.438485580704992,0.95447446568449,4.00530295189385,1.65918955327534,2.32962027652705,2.33078416219089,2.87569955637001,2.92017588294091,2.4446460540099,0.670032595195427,2.17227375203409,3.20759346027901,3.37486155502708,2.8944665967971,2.97482968870954,1.70472664474423,1.32694470276002,2.84195164092435,2.263784342432,1.80014597935966,2.4687768351257,3.41802872050948,1.19509330999328,2.08582301204098,3.03774544725918,1.25444826943242,5.75339760386442,0.346128869787339,1.70199252951769,2.10974452551893,1.33438249370867,3.487813769351,3.03616235922201,3.82326523409359,1.6392199922798,6.35614814897446,,2.32360947446624,1.52044639180571,2.85117668090955,3.21814624246999
"1961",2.02064819102562,3.0240550235493,2.47747112577846,2.30190455266665,6.92612118037125,1.80994528851118,1.31174440007346,2.75146863523644,1.61242977426881,3.51690204227287,2.23826641947257,1.9897399204451,0.548472356417754,3.33635089645226,4.97088540971246,3.28273404987337,2.81906784089335,0.320462501010487,0.889131306828916,0.332205945818093,2.8197125336923,1.40405138762142,2.47747747747749,2.29027238648175,2.21630139241428,1.58176613826554,2.36696659901727,2.99439713014933,4.61227087590082,0.958155881300658,1.34283958479722,1.90636318381047,2.58557602508579,2.08836114360869,2.00112211044303,2.28376681648823,1.86395278880471,2.00094764976195,1.69672982636143,1.94025927334399,0.891652633409593,2.53931546084561,-1.01552778731319,2.97049194468259,1.70683608225649,2.52211446542269,2.56907229404027,3.49780978837117,3.59950169006459,0.762112636248699,2.06091989982488,,0.603138976837716,-0.160042500915763,0.698142052204406,5.65172031058397,1.68362767822313,3.35262358170922,0.291413994416544,-0.0981849217731963,2.84078703706443,2.77609831816772,3.05036462135546,1.17702925256241,2.35020896229622,1.17759057987195,2.32000016313173,0.909884472457037,1.16213693769143,1.82382392429876,0.861195011991356,1.34502578452017,3.44028880890923,0.705711483663754,1.37596557968212,3.30405584566261,0.985261090870466,2.36546921237735,1.57843586242192,0.769854344284138,3.17001628679155,0.792901846960662,3.62577480226244,1.54485434971732,1.97612020381362,2.68452827772025,1.55615306601605,0.974237405411995,2.76007776480501,1.98006610815643,2.37719792621868,1.45193989300464,1.47648073025547,1.44649419814496,3.27934798407076,2.96304092369424,0.453239643988489,1.94871974343751,1.98882958890046,2.41444762829229,2.59469892998332,2.54596894081136,-0.148593694420762,-0.181829502335764,3.3024478322267,0.668382874410405,1.39671699418843,2.60618832454646,5.46981985535978,4.06820687227194,3.10954590695425,2.7020179782855,2.09116657730049,2.56434927787602,1.98647410264398,11.7534483387234,3.7762492331493,2.29931743423063,2.83250283626413,2.87910002100611,1.48362675105514,2.35661012431888,3.25290866634386,1.72808659741537,2.1704800029473,3.45027283623939,2.3355753536354,1.60657495946158,1.30904029460544,2.40730904575072,2.20580742781959,0.911525536470683,2.12304311747165,1.37091884577801,2.40736407812113,2.30661147234936,3.23582703598528,2.61720405956422,1.03183418167553,-0.398895895605156,2.60471703017765,2.87672807093841,3.19491025889804,3.21156395619463,3.13192071427237,2.73111043104896,2.67479893863847,1.17256425313464,2.36950297274546,1.58179412577047,2.75253458425663,1.2899150045405,2.86982427051464,1.98339489602575,2.1873906698225,2.41636183604302,1.71607685664678,1.31529458823228,4.52395644464087,1.99944049933518,3.09216791527029,2.72419979246546,2.04162782999171,1.70326044871958,2.6459162349812,0.794353922504427,1.55846672310062,2.35683897042401,1.99083665308579,3.28607899999295,2.45751687906502,2.69221439222366,2.98376110997996,1.71833648534883,2.63947217810529,2.84545630720983,3.33739291832252,1.09578967474124,0.805085263650629,1.7538927403382,8.20695642072999,0.802690192184129,1.11088306183445,2.11380975961892,3.14929589567549,2.52739559216524,0.456508354677714,3.16334565752579,2.73140129588644,,2.8113319579439,1.33034822932768,3.34559278963043,,2.99236759278997,0.592102460583273,2.04001703436154,2.95417517374155,2.09314196044841,3.13476809208416,2.12917276942659,1.87962370913854,0.92901553460921,2.71148987969663,-0.00390655520012877,1.1193940373061,3.98586889048856,1.4666831479317,2.40334699692491,2.40469776499256,2.91215364711352,2.81185056995913,2.34575774835333,0.471081377263699,1.97861505905873,3.20998130898999,3.63359962277823,2.92271686426115,2.99875015626936,1.75031869174432,1.07079566176077,3.41504384497163,1.96932909913599,1.33373872880569,2.42385420506229,3.47896829175338,0.62696130135954,2.23563498664319,3.16692697784786,1.26124982841446,8.67332753523859,0.760459938521921,1.65772993277618,0.331280428439328,1.2936006287857,3.58897428324758,3.102042263693,3.78436951396082,1.95163162053384,6.35614774786093,,1.34990963373885,1.64705867269348,2.91039706685212,3.25753128611468
"1962",2.08060114655946,2.99044160339877,2.42926690409555,3.07746182316975,6.72477027466789,1.82997483118794,1.62561540322207,2.78041434543366,1.59062745375731,3.45176249003758,1.41681201454265,2.44063924726327,0.612895847822874,3.35316192596975,5.06054427625651,3.03984043213532,2.80549677395227,0.394301036809428,0.971087408911748,0.398054786807546,2.79887081273605,1.49844811559382,2.41758241758243,2.33146956062757,2.22565782682146,1.5106852906312,2.4703155186915,3.01923710638604,4.46917601161969,0.875259033561633,1.33432009364209,1.88797536492519,2.59702488406453,2.15505295972027,1.85988823339904,2.53494676258765,1.86894952474037,1.43495782360621,1.77762439162535,1.97083247817463,0.959162143359417,2.54136196492821,0.820455548748518,2.97142995694141,1.69849052921861,2.54777178593595,2.62225072882834,3.5241965799822,3.77100260591348,0.726843709618409,2.17881671972447,,0.224593408944508,0.395694490537776,0.778454921649097,6.24289290673009,1.54288171028224,3.32023754505374,1.33559694933206,1.27597278616388,2.86253736211579,2.75731069130171,3.16083134023587,1.10713745884796,2.38739031214483,1.26428019452853,2.39793704076915,0.933132459173663,1.18493225237893,1.78536443128611,0.892354727615754,1.21060963651158,3.48134895150033,0.679995399829919,1.46165277840291,3.58763226255716,1.10275421381635,1.78601308350508,1.51934218612588,0.879431691508147,3.13830944402394,0.595777103319398,3.78502241310975,1.2674109681461,2.22844782284778,2.68744868073873,1.55369390649862,0.835823169187834,2.68746031748857,1.99210324681748,2.412335117477,1.2892415524615,1.50229267229425,1.24195081324514,3.3329186506171,4.2364946734332,0.322661285045066,1.85336524391391,2.01508427019131,2.43645294983696,2.60346751401413,2.66028873013906,0.411628631985577,0.468365602979051,4.82451722836353,0.676622989670017,1.59456529215323,0.931994690052148,5.63105938714942,3.8483557331468,3.14945942770791,2.69991499139339,1.75154454600384,2.72838391937194,2.85733724440559,12.8829515503169,3.37774249953788,2.30757174857487,2.84740716966448,2.89246403012832,1.33380931662705,2.3798223625402,3.20200996685408,1.79129962823671,2.19181247164269,3.55193183455036,2.36323585790153,1.3997309541126,1.89103603740668,2.40908394770531,2.22953861004369,1.22493081884298,3.30780381780245,1.395431867945,2.44054095550952,2.36406723545604,3.28277119041512,2.6869948753396,1.03159383799178,-0.415929121533107,3.22281707795264,2.89464593815288,2.83733761678686,3.19115714106824,3.06635124899453,2.7867477770525,2.68333030997864,1.82587531156966,2.23960774728125,1.00319243215694,2.92451827816517,1.1863764805773,2.73545987038833,2.02295489158589,2.1847964037315,2.46040220449478,1.75212308891901,1.42447506739908,3.35014200141205,2.54211212405058,3.02433074731579,2.7750059676056,2.08818220938118,1.57969382324914,1.92525461927691,0.80340155650308,1.37169525878224,2.43603134693099,1.94399275407575,3.36106987702406,2.5191549380004,2.48379433474188,2.99759549120139,1.78876012387197,2.64985684627898,2.88295649465585,3.31898352816736,1.14315401418553,0.721622435848292,2.08665493060297,8.99275110986146,0.651595835691077,1.11088306183445,1.80285423398975,3.21650144578036,2.56392233546698,-0.186078299593948,3.34008454861002,2.7439575187853,,2.65347215801257,1.38179526298189,2.78117577842403,,1.10373125690825,0.595289738970183,2.02200084904531,2.97419993710036,2.11835515606161,2.79880037735242,2.15554301854328,1.93658293442896,0.920032286529714,2.66863636102587,-0.448312729015795,1.28199177612663,2.50595217680384,1.28456559228589,2.41262502283357,2.41404722389578,2.94856985693348,2.711463513974,2.26683802580242,0.55153490392046,2.53501253675864,3.21255042399434,3.82887909522997,2.94811614010845,3.016249059475,1.79305686294966,0.948832238666413,3.86986247274091,1.68025151906141,1.70236951887723,2.38269103522564,3.5016119752011,0.0347161954536923,2.3590106819557,3.27859140745331,1.2554700037316,10.7094458213762,0.848661387731873,1.53799726119641,1.49106526821076,1.2445590169074,3.65162674581823,3.14300029271154,3.73591136711937,1.94358840196776,6.25203530359002,,1.71874931851175,1.75168929840143,2.9644191970564,3.2890104226739
"1963",2.13980240942024,2.94309221591029,2.4307052705189,3.55843222879004,6.50830528740628,1.82666298624001,1.85967586364123,2.80293889916116,1.56347998835238,3.35232738248187,0.834201591126862,1.91781635689775,0.642362670652079,3.29844873892074,5.03137343097274,2.81432764438252,2.83332832213938,0.431728827753851,1.01618816764826,0.747606930682632,2.81155417852298,1.58935150082659,2.36051502145922,2.38488349737135,2.23853242472816,1.42324770314564,2.57174358395806,3.0033396240871,4.41688069102331,0.810378324356217,1.35148299939476,1.92953858480015,2.53181731730315,2.21644492670685,1.86284592763531,2.69891011331799,1.8420028764982,1.05071217099237,1.85270099927189,1.9793477555087,1.01046124817519,2.50703802974225,2.45764740395145,2.96625806224837,1.72649656177216,2.58861278255409,2.66912696727218,3.48833059562961,3.91528158249769,0.694944551843367,2.22924675839074,,0.0382484300740481,0.477058972393582,0.787727452841454,6.59507400473777,1.49877909654917,3.27718818694202,2.38198904747493,2.50312584779,2.88025116543324,2.73121907871038,3.20514337051594,1.17550926761961,2.41684620261541,1.24849550549695,2.45463697362934,0.94583580464429,1.17899890870021,1.74756125442586,0.898797005532344,1.12301931281513,3.41191241996598,0.706977468183943,1.46217655206022,3.73665849330398,1.25139423121705,1.43544682849228,1.47302172404034,0.925875063469895,3.02977537581232,0.370892005189515,3.92207131532813,1.00120333801632,2.38769008226417,2.68890230627183,1.57603498679361,0.709061314200399,2.64576683515164,1.99960728808235,2.44881799307738,1.26439947732595,1.48347643347189,1.21564614261528,3.30743615811336,3.44066885043933,0.260182925848219,1.77978836016473,2.04196418478397,2.46103928375832,2.61251271225717,2.79760027729201,0.583614784297507,1.04230535408417,3.6819225121525,0.729553242231653,1.68676944978067,1.01742951123838,5.79857963894973,3.56287645909413,3.18719636430878,2.73803346854158,1.61885513812209,2.62449867732575,2.77795641070757,12.9917919328744,3.38344084827971,2.31857710635863,2.83742481840672,2.8832174419431,1.33561309771935,2.41493234663362,3.0540512002285,1.84608321398663,2.22422456066299,3.63492045586055,2.42159177407906,1.23563344312338,2.39188738075427,2.43659110858702,2.23277911906091,1.03901066517559,4.15392072244366,1.41776132202642,2.47112308751489,2.40965588919608,3.25912777729639,2.68416021797543,1.04039817246317,-0.417666319903278,3.57632249981325,2.90832406563552,2.6089240097816,3.17380714991151,3.09180888244661,2.78164159797285,2.6923008163086,2.38623228377743,2.11707071229665,0.549654063937454,3.02452962512989,1.10462336731897,2.63465789999931,2.05768464306721,2.20565078677063,2.49910377963871,1.79423921367074,1.3484919646048,2.66904147609475,1.98658254381755,2.98175718187669,2.80853764879534,2.12216057758027,1.48885031379355,1.58120941456859,0.756123515554719,1.34745292121742,2.50437670696143,1.9344879225394,3.34971518417504,2.5678825797744,2.25035067233119,3.00058485398487,1.87055957187941,2.65882216697964,2.89955809239956,3.27778052393462,1.32252564710048,0.403565948731515,2.1881649842893,9.27411873764288,0.647377535798313,1.11088306183445,1.70220914469881,3.21081331314927,2.55400466695516,-0.385662557167939,3.45239602835866,2.7615668979591,,2.54061721871581,1.43435975260935,2.53892340048196,,1.02883408574012,0.827298841981668,2.00753455702392,2.9892235131796,2.14780229613153,2.54961593376954,2.161900092247,1.98981456902108,0.877043251659206,1.32225469845284,-0.853215552428474,1.41363017840353,1.95191623215329,1.14834598239131,2.42692528251027,2.42827013927334,2.98460761319422,2.66147751968377,2.23664539936506,0.563633784442054,2.13766282113072,3.22263796433928,3.89088328147635,2.96795138189604,3.02525788755717,1.83489279475522,1.17152685189938,4.05955708806598,1.41625641621814,1.95357439952589,2.34875556632791,3.46796524024005,-0.3651225476837,2.33521784480475,3.35805954427276,1.21867069281654,11.1250795605152,0.748366448717305,1.43916467088635,2.51443689666783,1.19298974733558,3.64540696055782,3.1301550900147,3.66607466084641,1.95534372196366,6.40218547247432,,2.07046375525483,1.81882663409568,3.00740700509105,3.30311014898253
"1964",2.19872233879581,2.8819953960391,2.49654680437165,3.66988967082713,6.25942190439657,1.79275136074568,1.95400976575371,2.82124980778366,1.52818426337436,3.21781521410759,0.583861110280782,1.96235429627742,0.666548205291217,3.16120246610825,4.87860503982276,2.61972400957204,2.91376896462685,0.409404030828929,1.02576992549068,0.94647753571233,2.85795593377404,1.67760431488054,2.51572327044025,2.45034978860586,2.25627751449978,1.31253134784424,2.66487134488222,2.93723764798637,4.47233458402811,0.816094049550123,1.40371684473386,2.0478808400243,2.37255279394578,2.27016948901026,1.88571494336137,2.74625184834114,1.76405159587061,0.859205382560007,1.92056567138988,1.95955853605201,1.04518716400234,2.43071209688846,2.32068298706855,2.95472411625021,1.80158336740387,2.6494834994514,2.7086176592725,3.37960951934337,4.02637207981199,0.66592414761867,2.1913307869027,,0.123990432134682,0.58890323959932,0.799212891013953,6.69010161564554,1.5783867701262,3.22351666402924,2.29501293793379,2.40449353225614,2.89357852116334,2.69878419516657,3.17194661203155,1.42774516817591,2.43699593501389,1.23310010855227,2.4841169667891,0.917441879818725,1.14999192137904,1.69260367146474,0.87996948386386,1.10776560805929,3.21323292817707,0.556315625077213,1.35462468500606,3.72194329787641,1.43871863478687,1.39916680044611,1.41030647236467,0.805140883333687,2.83265933764505,0.36261254676326,3.2435275753154,0.759794499239074,2.43747214956771,2.68768177448179,1.63156200129958,0.592555370931495,2.64219209724407,2.00250995364682,2.48756193141459,1.23881111040332,1.45324991139495,1.19096367301215,3.1876960793716,2.41727169428962,0.31560144966103,1.77777239918805,2.07035405661,2.49193832308814,2.62243974188583,2.95713706601441,0.486082926587529,1.47413873930804,3.95601622033341,0.822623699867765,1.61222273645307,1.04194368386186,5.98185327514199,3.20876517239492,3.22231996398651,2.82011659821543,1.78214791027422,2.53527889082126,2.70286723879194,12.2441485094639,3.324812256572,2.33236983077203,2.79657966495141,2.84625701143528,1.33456859999138,2.46572737987027,2.79339029972029,1.88900294750224,2.27268050173168,3.69969821614737,2.49650767829692,1.2426991594818,2.36462101021797,2.49310292001547,2.26672739899685,1.11990124963074,4.56806827576198,1.43367710838273,2.49847544362196,2.440091327878,3.15222579021822,2.60287053230249,1.06187728443189,-0.403852676882117,3.60262042221882,2.91819325117119,2.40796394800888,3.16195624843518,3.23706276385871,2.80233972198067,2.70575351802491,2.34835983775552,1.92908620915307,0.293065761623919,3.03619922492518,1.05111351681548,2.57887361336605,2.08694800782612,2.25728888225837,2.53125279195386,1.84310129790746,1.33778133208209,2.35961956286303,2.09497226471195,2.97255990209741,2.81927543977463,2.14063137432158,1.44496832469243,1.77700187274835,0.755402813635902,1.32682365743284,2.55920313807005,1.95936244326693,3.23636525892621,2.6028844696413,2.02161934032507,2.99175419216485,1.9655918740709,2.66652010354879,2.89098062882258,3.20915773960642,1.38220463805364,0.0554641622745771,1.95855087722177,9.04963850805222,0.643086645958438,1.11088306183445,1.87567942207574,3.12064776384008,2.47865523046291,0.0436171048273297,3.48354867568499,2.78688922690842,,2.50530261980863,1.487835355778,2.5846915892873,,1.05291053584313,0.932146105584889,1.98663038465614,2.99965161646379,2.18251410386056,2.37138808789223,2.22678643528977,2.04088748566224,0.993696426233108,2.98835362423048,-1.1924454751607,1.50473058565005,1.95667663182851,1.07420542167964,2.44489152748004,2.44596641296646,3.02012644669766,2.677538222422,2.26929795232378,0.747117164606475,1.65425824514532,3.24376714482921,3.79379242838376,2.98135649277707,3.02480770656886,1.87761016724005,1.84039913864056,3.91789062593184,1.1917663911142,2.10082388929271,2.32410465440261,3.37314418775659,-0.629042787146079,2.19224139556493,3.39767372676377,1.14154060543745,10.0379139097267,0.650257748756685,1.38904596752601,2.41637342944037,1.14197913091483,3.56001395732241,3.05316727701881,3.57151025678429,1.98252500789077,6.50228958278907,,2.04621029725716,1.84116723777946,3.03691786441763,3.29604780190848
"1965",2.25654099160833,2.81374326946139,2.60112730673811,3.53571090207298,6.0038571810271,1.74406350444294,1.95176864194833,2.83479575155764,1.49068114271969,3.06357478023574,0.578728590754692,1.95971677154297,0.649729875576735,2.97196118414569,4.64163158121265,2.47174330192404,3.01216495644436,0.347402919153801,1.00123251743328,0.908137001686598,2.91715834708223,1.76285271404574,2.45398773006136,2.52875706649619,2.277456259169,1.19109346886394,2.75188272961769,2.83961906611607,4.58272163545885,0.731911035292208,1.47907635963116,2.2025877820355,2.15610202762637,2.31832567580578,1.81016659700882,2.71381953221141,1.65858127505294,0.863832606160861,1.97933480320871,1.9249170172194,1.06133793397604,2.32672510724892,2.38136810251949,2.93501920304635,1.90676033748113,2.71921573974718,2.74320565128108,3.22566579252468,4.11366468090891,0.639314712345544,2.09387371352708,,0.403932939698853,0.528566072575263,0.779239735049149,6.63383996775264,1.73237685679127,3.16254809706105,2.338963641543,2.45599891473267,2.90228862779295,2.65979668842291,3.08687597168135,1.75379375772515,2.45193195412567,1.09422637310539,2.49583228817511,0.89570762934423,1.09783114942681,1.60376007377106,0.830980795624143,1.15339618266418,2.93829978790137,0.333374795369662,1.1767848887482,3.60442565880419,1.6424776683824,1.58737682500879,1.31677103746475,0.85319043680184,2.5914152267154,0.467787696313794,4.16726964005681,0.54388005467194,2.4062023101923,2.684965313158,1.69880108374215,0.503564934004541,2.64929461183314,2.0002304083204,2.5267291948893,1.18058181151906,1.4350246263339,1.1236611766066,3.0149837251807,2.62739506314664,0.277287713495036,1.73267831081437,2.09937673967921,2.52465251185521,2.63349046754494,3.12219595676049,0.374313833111706,1.78059234781076,3.49380491564663,0.842108616866269,1.44428882044645,1.07469426749312,6.12357975920982,2.82277455342714,3.25659657083006,2.92507796766543,2.13542987117382,2.45935428396868,2.63173083173734,11.1411424877378,3.07801594606672,2.34862618973361,2.7366665180113,2.79185141494493,1.12264639619669,2.52225699458137,2.47459988632727,1.92333177195271,2.3314158353723,3.75025497208632,2.59133928338763,1.22744551054822,2.38386946529374,2.56215761911722,2.27081646466598,1.1376686982108,4.64288828543687,1.44059042139259,2.52444816342522,2.46423554208893,2.99474696057452,2.47865695199429,1.09432548774812,-0.765568929336958,3.4194886687318,2.92495724346161,2.2317851567401,3.15344927126313,3.4173553451972,2.80230073372417,2.71966707562568,2.36127270835007,1.82180427057644,0.19776446686358,2.98954713229651,1.01828664830214,2.55217794905975,2.11242203088818,2.32657842981597,2.56066222279993,1.89547737196804,1.37266110512345,2.33131297319119,1.64950611738654,2.98597202512407,2.81427481147914,2.15030377306715,1.31031051831627,2.32125754648213,0.777327076680891,1.26728129596192,2.6126864586105,2.00789108153261,3.0581382784401,2.62815895553809,1.76846714151179,2.97422323535318,2.06981177629369,2.67088628461873,2.86614458829459,3.12545655571147,0.976289383725576,-0.407786764016639,1.55146424350041,8.59366778945562,0.592612643075023,1.11088306183441,2.22751449753099,2.96641057364664,2.36137796023933,0.911591820369033,3.4737838782708,2.81706577559667,,2.51213344727759,1.54339496234916,2.41363285532981,,1.00346609779566,1.03899603291351,1.96417604229258,3.01171727498221,2.21972174938336,2.2510775086514,2.25251212820936,2.08994220032878,1.08584474209375,2.3656334949831,-1.4584957716361,1.55929403057263,1.93978342101358,1.04766871927307,2.46596202104188,2.46669843917169,3.05508658064542,2.71067907938201,2.34668507733822,0.941845548835765,1.15484251419216,3.2715981765805,3.60069859031645,2.99160281858091,3.01617899783081,1.91771017645366,2.76280335492444,3.56730954539709,1.00755881717383,2.16505747364915,2.30769521835932,3.24264496975631,-0.633024797187231,1.95474904666745,3.40369812884255,1.03855952555462,8.5037244856198,0.642468779443559,1.25017156673464,2.43652789770756,1.08775342495818,3.4281336722209,2.94520597862871,3.46774637354971,2.0210819303896,6.33271299549276,,2.04623853602502,1.83197730446176,3.05869793565095,3.27712874281559
